LAMMPS data file via write_data, version 31 Mar 2017, timestep = 100000

500 atoms
1 atom types

0.0000000000000000e+00 1.7600000000000001e+01 xlo xhi
0.0000000000000000e+00 1.7600000000000001e+01 ylo yhi
0.0000000000000000e+00 1.7600000000000001e+01 zlo zhi

Masses

1 58.71

Atoms # atomic

1 1 2.0775132318984393e-02 1.7577867429960168e+01 1.7594953286754741e+01 0 -1 -1
2 1 1.7648862313190616e+00 1.6994355480976497e+00 2.3593124776104635e-02 0 0 0
3 1 1.7563619108594630e+00 1.7561314735008605e+01 1.7801722593756582e+00 0 -1 0
4 1 3.1268353355013837e-02 1.7383640736339572e+00 1.7621726240158984e+00 0 0 0
5 1 3.5375202713915059e+00 1.7587900181794133e+01 4.8820196158370606e-04 0 -1 0
8 1 3.5517023861609998e+00 1.7066318383248438e+00 1.7660193853375989e+00 0 0 0
21 1 3.8633136659252595e-02 3.4910074659225190e+00 1.7599012664790834e+01 0 0 -1
23 1 1.7585527518350801e+00 3.4584411614374928e+00 1.7624269535223100e+00 0 0 0
25 1 3.4732727400994192e+00 3.5109970357988090e+00 3.5426533445200636e-02 0 0 0
101 1 5.1387067287886976e-03 1.7578318276347929e+01 3.5146918578870077e+00 0 -1 0
102 1 1.7823931652191005e+00 1.7944707352936995e+00 3.5302708857006384e+00 0 0 0
105 1 3.5122153478321172e+00 1.7593291914895261e+01 3.5199909679932619e+00 0 -1 0
121 1 1.7568041315246607e+01 3.5107694875461917e+00 3.5074942471633808e+00 -1 0 0
125 1 3.5338419905276037e+00 3.5527600716372767e+00 3.5747908124276635e+00 0 0 0
6 1 5.2942744936653456e+00 1.7820939802395039e+00 1.7571640028973583e+01 0 0 -1
7 1 5.3154211963278160e+00 1.7577523321769000e+01 1.7967646349982489e+00 0 -1 0
9 1 7.0117108445964593e+00 1.7573017905989346e+01 1.7573640777224725e+01 0 -1 -1
12 1 7.0628024978834061e+00 1.7600240680644035e+00 1.7695704290676091e+00 0 0 0
27 1 5.2890281000931312e+00 3.5093228401805723e+00 1.8219852439978641e+00 0 0 0
29 1 7.0322660859825294e+00 3.5033397235999515e+00 4.5792056217093528e-02 0 0 0
106 1 5.2619712640251208e+00 1.7944709438591313e+00 3.5766140319688229e+00 0 0 0
109 1 7.0565543547309586e+00 1.7538925766702892e+01 3.5506329473651617e+00 0 -1 0
129 1 7.0485094028961361e+00 3.5115965320623479e+00 3.5600971355537241e+00 0 0 0
10 1 8.7863920448689470e+00 1.7432082513275966e+00 1.7561908816062488e+01 0 0 -1
11 1 8.8072763728172898e+00 1.7586415760465012e+01 1.7767334323002668e+00 0 -1 0
13 1 1.0534900861778095e+01 3.0351942663287817e-02 1.7567754932446203e+01 0 0 -1
14 1 1.2311212430523632e+01 1.7844209615028088e+00 6.3307854892330371e-03 0 0 0
15 1 1.2348398675293506e+01 2.1687188528380419e-02 1.7299426646750975e+00 0 0 0
16 1 1.0561142163330693e+01 1.7646519519694492e+00 1.7558846754839004e+00 0 0 0
31 1 8.7935896425156557e+00 3.5464991425383952e+00 1.7367573758530090e+00 0 0 0
33 1 1.0513834879965698e+01 3.4749451332416910e+00 1.7538289123823390e+01 0 0 -1
35 1 1.2368684374875597e+01 3.5329251946877438e+00 1.7655345074157758e+00 0 0 0
110 1 8.8077002206245414e+00 1.7366598918495761e+00 3.4815536185620295e+00 0 0 0
113 1 1.0632350021708969e+01 3.6952256400297846e-02 3.4990076735050586e+00 0 0 0
114 1 1.2357803204284926e+01 1.7980858446510308e+00 3.5340513293500546e+00 0 0 0
133 1 1.0580461951625368e+01 3.5349615653610340e+00 3.5033915912980733e+00 0 0 0
17 1 1.4098131179098020e+01 1.7543669932813167e+01 1.7590526662596588e+01 0 -1 -1
18 1 1.5805929933262018e+01 1.7524546577241664e+00 4.2658977725906565e-02 0 0 0
19 1 1.5857715987106875e+01 5.2338027543401069e-03 1.7476276358894078e+00 0 0 0
20 1 1.4111854663978450e+01 1.7383644621789760e+00 1.7081821336980096e+00 0 0 0
37 1 1.4069711355356016e+01 3.5552456709527851e+00 4.7022504290892327e-03 0 0 0
39 1 1.5830542595442736e+01 3.5253493601719330e+00 1.7382545768910898e+00 0 0 0
117 1 1.4109181005332525e+01 1.7599325491780796e+01 3.5209171793968936e+00 0 -1 0
118 1 1.5795704714045421e+01 1.7375124274679778e+00 3.5242205534041799e+00 0 0 0
137 1 1.4055008729353261e+01 3.5147139840899695e+00 3.5412685661340326e+00 0 0 0
22 1 1.7283697952030670e+00 5.2857952235645902e+00 1.7569250834064672e+01 0 0 -1
24 1 1.7588132760795634e+01 5.2797887462987791e+00 1.7651666276863451e+00 -1 0 0
28 1 3.4746423298513265e+00 5.2608431250073036e+00 1.7690987937183482e+00 0 0 0
41 1 1.7551131311505550e+01 7.0384304939625109e+00 6.6992494885012837e-03 -1 0 0
43 1 1.7110210465007103e+00 7.0377923818368853e+00 1.7413657928525801e+00 0 0 0
45 1 3.4729674120175864e+00 7.0028692701002848e+00 1.3831748228268532e-02 0 0 0
122 1 1.7451351848517700e+00 5.2286213495706457e+00 3.5336407935068719e+00 0 0 0
141 1 1.7595263411584700e+01 7.0229353246831030e+00 3.5015478460364986e+00 -1 0 0
145 1 3.6086222067462153e+00 7.0681178638930007e+00 3.5490861878586659e+00 0 0 0
26 1 5.2535359476228036e+00 5.2649071552613993e+00 5.7521576492471768e-03 0 0 0
32 1 7.0480284657423304e+00 5.3039310656931784e+00 1.7968583929185982e+00 0 0 0
47 1 5.2778776782145043e+00 7.0358575155816272e+00 1.7680899723787724e+00 0 0 0
49 1 7.0270024922175525e+00 7.0179221927405253e+00 1.7594636180046130e+01 0 0 -1
126 1 5.2987273654253855e+00 5.3167608071158439e+00 3.5397594457897514e+00 0 0 0
149 1 7.0414795443146643e+00 7.0514466510969740e+00 3.5560658150408799e+00 0 0 0
30 1 8.7646576263555609e+00 5.2755724960931349e+00 2.6764347380314182e-03 0 0 0
34 1 1.2355481769667437e+01 5.2853668170672945e+00 1.7578308932977833e+01 0 0 -1
36 1 1.0533160071374208e+01 5.2531453390318710e+00 1.7458101486911279e+00 0 0 0
51 1 8.7709484386437584e+00 7.0199386476910011e+00 1.7625482622035624e+00 0 0 0
53 1 1.0517650715126349e+01 7.0633245745848185e+00 1.4238320669719737e-02 0 0 0
55 1 1.2274480457754031e+01 7.0244514470356307e+00 1.7759331199586448e+00 0 0 0
130 1 8.7321600210517119e+00 5.3126214087359971e+00 3.5470102234528182e+00 0 0 0
134 1 1.2298762454241841e+01 5.2062214448326758e+00 3.5463260346436267e+00 0 0 0
153 1 1.0559613664507681e+01 7.0359835252289118e+00 3.4756202967315120e+00 0 0 0
38 1 1.5831853214992014e+01 5.2996269406149992e+00 2.2487453551214783e-02 0 0 0
40 1 1.4069696811458071e+01 5.2932546812660988e+00 1.7873562999416521e+00 0 0 0
57 1 1.4068457750203848e+01 7.0849285369249806e+00 3.9101389109040381e-02 0 0 0
59 1 1.5856826008589961e+01 7.0671100103013504e+00 1.7024058520934551e+00 0 0 0
138 1 1.5784248229832064e+01 5.2564025197111999e+00 3.5576170570447028e+00 0 0 0
157 1 1.4078782520772537e+01 7.0642291170689342e+00 3.4750417627556196e+00 0 0 0
42 1 1.6495586918550780e+00 8.8176765375738366e+00 1.7549048309708230e+01 0 0 -1
44 1 4.6977460601940833e-03 8.8280130761573758e+00 1.7245402539373054e+00 0 0 0
48 1 3.4982868120468944e+00 8.6874602679708186e+00 1.7099287939139372e+00 0 0 0
61 1 1.7582234949864787e+01 1.0543211900998356e+01 1.7570599129484389e+01 -1 0 -1
62 1 1.7191050959571257e+00 1.2346003651395412e+01 1.7563251854331657e+01 0 0 -1
63 1 1.7545430246918070e+00 1.0551999178453066e+01 1.7454130196396154e+00 0 0 0
64 1 1.7599143670605244e+01 1.2366880862522548e+01 1.7529142707040490e+00 -1 0 0
65 1 3.5076589346203431e+00 1.0563087684969176e+01 1.7597306304656509e+01 0 0 -1
68 1 3.5001136375055615e+00 1.2284228822605190e+01 1.7392000416345506e+00 0 0 0
142 1 1.7228344627322496e+00 8.7773110780540815e+00 3.4753593790387312e+00 0 0 0
161 1 9.2802627633252945e-03 1.0522212003305278e+01 3.4501830042952921e+00 0 0 0
162 1 1.7668626542345567e+00 1.2308593244685515e+01 3.5059386832093096e+00 0 0 0
165 1 3.5415920284587830e+00 1.0526547981445095e+01 3.5321216662067343e+00 0 0 0
46 1 5.2412498327162016e+00 8.7468558821914648e+00 1.7535481209110738e+01 0 0 -1
52 1 7.0353336958304160e+00 8.7950500508584923e+00 1.7294265890377800e+00 0 0 0
66 1 5.2437790108695523e+00 1.2334022565071683e+01 2.6401351063830514e-02 0 0 0
67 1 5.2229605667097152e+00 1.0503748233334067e+01 1.7254509657711159e+00 0 0 0
69 1 6.9768222383919536e+00 1.0584252450187284e+01 3.0196686683510745e-02 0 0 0
72 1 7.0058573294764592e+00 1.2294451840274295e+01 1.7478618809781841e+00 0 0 0
146 1 5.3329404511799634e+00 8.8241460206235089e+00 3.5206971288874049e+00 0 0 0
166 1 5.2947275822885480e+00 1.2295577075363363e+01 3.5349058160831084e+00 0 0 0
169 1 7.0656808169836118e+00 1.0558367440401563e+01 3.4840049739017247e+00 0 0 0
50 1 8.7637437491598948e+00 8.8429734308383345e+00 1.7596717715186756e+01 0 0 -1
54 1 1.2306126752728138e+01 8.7723089775738163e+00 4.8471602787064416e-02 0 0 0
56 1 1.0568064779865443e+01 8.8182049184909257e+00 1.7580346854093094e+00 0 0 0
70 1 8.8909580158485060e+00 1.2337301587716563e+01 1.7576686050860292e+01 0 0 -1
71 1 8.7758977523274098e+00 1.0604037353771556e+01 1.7104460731034341e+00 0 0 0
73 1 1.0591546775511752e+01 1.0524451983338825e+01 2.3473991794999580e-02 0 0 0
74 1 1.2343621927825962e+01 1.2269244383607713e+01 1.7556565805178568e+01 0 0 -1
75 1 1.2322089705393351e+01 1.0528498432702820e+01 1.7888501276719895e+00 0 0 0
76 1 1.0600721848720532e+01 1.2319186412515277e+01 1.7874340436950169e+00 0 0 0
150 1 8.7931721868128552e+00 8.8008366986363420e+00 3.4886520896799311e+00 0 0 0
154 1 1.2293580279808385e+01 8.8033390368239548e+00 3.5591582377246658e+00 0 0 0
170 1 8.8595471321684744e+00 1.2325024466721462e+01 3.5183892944539883e+00 0 0 0
173 1 1.0553065100453944e+01 1.0517140817380437e+01 3.5291048685521003e+00 0 0 0
174 1 1.2362773596031266e+01 1.2329021963156308e+01 3.5219770782416959e+00 0 0 0
58 1 1.5852799679976128e+01 8.8400767011204682e+00 2.7940956961635104e-03 0 0 0
60 1 1.4056128487164447e+01 8.7844377233565645e+00 1.7758997541452979e+00 0 0 0
77 1 1.4094433015664640e+01 1.0522834554082856e+01 1.7593124916324733e+01 0 0 -1
78 1 1.5853941138442597e+01 1.2386695802224237e+01 1.7518657141380796e+01 0 0 -1
79 1 1.5821259829287586e+01 1.0529001258521777e+01 1.7585168792210943e+00 0 0 0
80 1 1.4058213664992980e+01 1.2282383206587109e+01 1.7709519566087788e+00 0 0 0
158 1 1.5868926305032021e+01 8.8267624518003629e+00 3.4908992210189989e+00 0 0 0
177 1 1.4034556042069761e+01 1.0554902115443687e+01 3.5420469811575472e+00 0 0 0
178 1 1.5872154092785884e+01 1.2308458573238545e+01 3.5360979784404680e+00 0 0 0
81 1 1.7579391074998416e+01 1.4142433472953440e+01 6.3769729349622160e-03 -1 0 0
82 1 1.7840572548340849e+00 1.5832632067139196e+01 1.1939066667598930e-03 0 0 0
83 1 1.7607661338682357e+00 1.4028032462107028e+01 1.7099795438742156e+00 0 0 0
84 1 1.7587639991343341e+01 1.5816733260458259e+01 1.7629043271051159e+00 -1 0 0
85 1 3.4882488629819615e+00 1.4077499825355222e+01 1.0024279574450668e-03 0 0 0
88 1 3.5552250140756865e+00 1.5888368953888936e+01 1.7558365031961594e+00 0 0 0
181 1 1.7581545420163593e+01 1.4061068300244155e+01 3.5577291481799036e+00 -1 0 0
182 1 1.7558189299191238e+00 1.5778297340493328e+01 3.5503893318331583e+00 0 0 0
185 1 3.5111468723594044e+00 1.4097556620096835e+01 3.4797832047390984e+00 0 0 0
86 1 5.2919842678551872e+00 1.5796167186235511e+01 1.7595937803573058e+01 0 0 -1
87 1 5.3103878357468854e+00 1.4091105226851445e+01 1.7736745455491016e+00 0 0 0
89 1 7.0666879885117622e+00 1.4074810293465255e+01 1.7591956807964028e+01 0 0 -1
92 1 7.0232074719802586e+00 1.5821977257103480e+01 1.7498622481906405e+00 0 0 0
186 1 5.2587803467918475e+00 1.5826670036402714e+01 3.5295425897143553e+00 0 0 0
189 1 7.0680220400253120e+00 1.4079688087927234e+01 3.5163236312416677e+00 0 0 0
90 1 8.8244104847238862e+00 1.5838362852749293e+01 1.7583011601516226e+01 0 0 -1
91 1 8.8421365941043586e+00 1.4104296502893572e+01 1.7275212167289706e+00 0 0 0
93 1 1.0589981061679545e+01 1.4077763855366962e+01 9.2726276819562288e-04 0 0 0
94 1 1.2388839385985575e+01 1.5851147704604870e+01 3.8736900241209453e-02 0 0 0
95 1 1.2323784765793734e+01 1.4130627931612585e+01 1.7444000594308182e+00 0 0 0
96 1 1.0546411892131710e+01 1.5866861159050950e+01 1.6876342873575985e+00 0 0 0
190 1 8.8176264545318581e+00 1.5830930261462296e+01 3.4636457653835748e+00 0 0 0
193 1 1.0536381629299235e+01 1.4102176298460687e+01 3.5180348987282377e+00 0 0 0
194 1 1.2336610338121657e+01 1.5853458578286261e+01 3.5035097327933573e+00 0 0 0
97 1 1.4078941227759454e+01 1.4055022907467233e+01 1.7584817727925724e+01 0 0 -1
98 1 1.5822765959018794e+01 1.5799037599076662e+01 1.7597099862350728e+01 0 0 -1
99 1 1.5860874506397490e+01 1.4066650474509922e+01 1.7642210167036572e+00 0 0 0
100 1 1.4160809164247448e+01 1.5851075690284160e+01 1.7775784707251250e+00 0 0 0
197 1 1.4107842792519858e+01 1.4061758212610535e+01 3.4830904564083096e+00 0 0 0
198 1 1.5869046259001125e+01 1.5808113996776829e+01 3.5493589392666269e+00 0 0 0
103 1 1.7542136341447576e+00 1.8045597574703834e-03 5.2457964446545304e+00 0 0 0
104 1 4.1576060194907734e-02 1.8092723332636991e+00 5.2819677065407715e+00 0 0 0
108 1 3.4869522790567893e+00 1.7819098480041993e+00 5.2305630690417440e+00 0 0 0
123 1 1.7396326078970910e+00 3.5472754800716770e+00 5.3088848065291767e+00 0 0 0
201 1 1.7595482808528057e+01 9.2681260471516504e-03 7.0067278228775240e+00 -1 0 0
202 1 1.7672887240458532e+00 1.7427900979959452e+00 7.0254861476358972e+00 0 0 0
205 1 3.4787985886721007e+00 1.7574952010396746e+01 7.0587756193810973e+00 0 -1 0
221 1 1.9328447731329450e-02 3.5723288455620499e+00 7.0681339839622526e+00 0 0 0
225 1 3.5521626519362104e+00 3.4875879798019604e+00 6.9746847758973649e+00 0 0 0
107 1 5.2309277882648963e+00 6.6939501226401993e-02 5.2888212859587922e+00 0 0 0
112 1 7.0809683852337564e+00 1.7409770142128203e+00 5.2722345512964113e+00 0 0 0
127 1 5.2911781424958670e+00 3.5247618151090792e+00 5.2707398624507542e+00 0 0 0
206 1 5.2639669257276775e+00 1.7754915085282608e+00 7.0125599804780361e+00 0 0 0
209 1 7.0063194584516086e+00 1.7545639420642100e+01 7.0611574179750711e+00 0 -1 0
229 1 7.0318086877456576e+00 3.5036788753402046e+00 7.0381287605225467e+00 0 0 0
111 1 8.8047092529547228e+00 1.7528691635480474e+01 5.2658107461340018e+00 0 -1 0
115 1 1.2385224031477271e+01 1.0299745177659778e-02 5.2646499938131006e+00 0 0 0
116 1 1.0630885621178862e+01 1.7596941975793048e+00 5.2923782047122163e+00 0 0 0
131 1 8.8359909103483485e+00 3.5000160119426416e+00 5.2825424596143193e+00 0 0 0
135 1 1.2306302664596865e+01 3.5005092189085802e+00 5.3382180264011154e+00 0 0 0
210 1 8.8041763787850318e+00 1.7141734560683834e+00 7.0123231657891694e+00 0 0 0
213 1 1.0596324994155626e+01 1.7536604513851021e+01 6.9936374729343154e+00 0 -1 0
214 1 1.2307803658166263e+01 1.7484234330010271e+00 7.1135704828122659e+00 0 0 0
233 1 1.0550151327242846e+01 3.5065779518242417e+00 7.0684170727153344e+00 0 0 0
119 1 1.5850574791480668e+01 1.7569859826917078e+01 5.2924350677438978e+00 0 -1 0
120 1 1.4084066302968115e+01 1.7912957985606073e+00 5.2944967969945917e+00 0 0 0
139 1 1.5802438890810874e+01 3.5162134416219657e+00 5.2278133808415062e+00 0 0 0
217 1 1.4030099766904076e+01 9.7061024971419312e-03 6.9961322637583176e+00 0 0 0
218 1 1.5816394781988233e+01 1.7568422133423292e+00 7.0228187834004352e+00 0 0 0
237 1 1.4104159995423752e+01 3.5582301723981833e+00 7.0785129578368737e+00 0 0 0
124 1 1.7580356823793881e+01 5.2764555228236016e+00 5.2831095323900890e+00 -1 0 0
128 1 3.5289760352970396e+00 5.2630691948672768e+00 5.2864952474079816e+00 0 0 0
143 1 1.7885600994536757e+00 7.0491879014969943e+00 5.2787812798522049e+00 0 0 0
222 1 1.8277936451826855e+00 5.2499194936488038e+00 7.0743791480615617e+00 0 0 0
241 1 1.7599454709620765e+01 7.0480092805422654e+00 7.0462475859098461e+00 -1 0 0
